id,team_abbr,first_name,last_name,weight
78927,CAL,Irving,Lee,231
78936,URI,Samuel,Leonard,191
78937,SDST,Lloyd,Bostick,230
78947,FSU,Paul,Orr,193
78968,BOIS,Stanley,Tweedie,180
78969,UKEN,John,Nunez,288
78983,HAWI,Alan,Hoffman,185
78988,BOIS,Bing,Reali,307
78990,MICH,Paul,Vohs,221
78992,FAMU,Vikram,Brandt,293
79001,TNST,Efrain,Rodriguez,190
79003,NEB,Travis,Walter,193
79004,,James,Sullivan,294
79005,NEB,Juan,Perez,281
79010,UNM,James,Hill,225
79015,UNM,Robert,Kagey,205
79031,TAR,Stanley,Lawther,223
79037,UNT,Mohammad,Lum,216
79038,SJSU,Robert,Thies,185
79039,WYOM,Tung,Nguyen,250
79040,BUFF,James,Antwi,288
79041,USA,Brian,Nassar,249
79044,USA,Arnold,Fillip,235
79072,UTST,Nelson,Solis,195
79073,UTST,Robert,Stone,288
79074,UTST,Ulysses,Cardenas,290
79076,UTST,Tracey,Dunfee,186
79079,AKRN,Fred,Dejong,228
79091,USF,Michael,Madigan,235
79154,JMU,Bryce,Byrnes,256
79174,UNLV,Mike,Zhao,231
79175,BAMA,Chris,McDougald,274
79176,ILLI,Allan,LaCombe,296
79177,TENN,David,France,295
79178,ECU,Robert,Champion,303
79179,UTST,John,Conti,229
79180,PURD,Michael,Chen,294
79181,UNLV,Milton,Fudge,304
79182,MISS,John,Mendoza,190
79183,MIAF,Alexander,Gonzales,194
79184,CLEM,John,Bornstein,284
79185,MINN,Mark,Truitt,196
79186,TTU,Andre,Padilla,303
79187,TULS,Michael,Harris,293
79188,WMU,Timothy,Khan,194
79189,ORST,Benjamin,Iannuzzi,192
79190,TLNE,Frank,Jolliffe,212
79191,CAL,Nick,Morales,192
79192,TTU,John,Waid,232
79193,TEX,Duncan,Pierre,205
79194,WISC,Donald,Felix,217
79195,PNST,William,Dunican,182
79196,WISC,Rolando,Cantu,232
79197,TTU,Carlos,Guerrero,298
79198,WMU,Curtis,Davis,292
79199,UCLA,Anthony,Rodriguez,299
79200,MISS,Thomas,Greer,195
79201,UMD,Brandon,Peters,207
79202,TENN,Joseph,Kleen,218
79203,MISS,Eric,Adkins,285
79204,PNST,Michael,Allen,203
79205,MINN,Paul,Meyer,209
79206,TENN,Charles,Le,305
79207,WMU,William,Radosta,279
79208,IND,Fernando,Rodriguez,301
79209,OHIO,Michael,Bernstein,278
79210,USC,George,Beaudoin,288
79211,NAVY,Edward,Milton,195
79212,COLO,John,McNair,207
79213,BAYL,Daniel,McGrath,288
79214,MIAF,Stuart,Luu,197
79215,WAST,Douglas,Mcintosh,312
79216,CAL,Ricardo,Blancas,211
79217,KANS,David,Minson,243
79218,CCU,Richard,Gray,184
79219,TCU,Reza,Miller,292
79220,UCLA,Ashwin,Grant,301
79221,NEB,Joe,McMillan,303
79222,MIZZ,Sean,Bohannan,292
79223,UCLA,Simon,Sen,238
79224,USC,Jack,Clark,293
79225,UTAH,Kenneth,Novak,207
79226,USM,John,Duncan,232
79227,UCLA,Richard,Pirtle,221
79228,OHIO,Thomas,Robertson,279
79229,TLNE,Brian,Kindred,281
79230,FSU,Alfredo,Salas,194
79231,WAKE,John,Torrence,238
79232,UTAH,Gilberto,Torres,273
79233,SDSU,Ramiro,Bonilla,185
79234,PURD,Anthony,Detweiler,199
79235,CUSE,Fernando,Sanchez,207
79236,UTAH,Rong,Fua,205
79237,WMU,Shane,Morris,226
79238,COLO,Nathaniel,Washington,239
79239,UCLA,Robert,Sanchez,211
79240,UTSA,Alejandro,Marquez,292
79241,PITT,William,Mowatt,282
79242,GT,Daniel,Hollomon,292
79243,BAYL,Jose,Harmon,200
79244,FLA,Shaun,Thomas,193
79245,UNT,Jeffrey,Eagle,218
79246,WKU,Richard,Crandall,224
79247,UNLV,David,Parrish,193
79248,BALL,Joshua,Osorio,235
79249,DUKE,Timothy,Reese,198
79250,WVU,Gerald,Dallas,278
79251,ECU,Darrell,Green,186
79252,FIU,David,Guild,181
79253,TXST,Nicolas,Wilson,201
79254,RICE,Edmond,Buzan,209
79255,BYU,Nicholas,Saenz,188
79256,CAL,William,Wilson,292
79257,ECU,Jeffrey,Maier,241
79258,FIU,Robert,Elenes,287
79259,RUTG,Joseph,Samuels,285
79260,PURD,Steven,Shepherd,178
79261,BALL,Michael,Albanese,233
79262,TLNE,Joseph,Gillette,245
79263,KANS,Jon,Allen,189
79264,PNST,Michael,Grayson,215
79265,ARMY,Marcus,Smith,293
79266,UKEN,William,Meadows,211
79267,MIAF,John,Hettinger,186
79268,WVU,Derek,Bryan,228
79269,UTST,Ryan,Sanders,212
79270,NEB,Stepan,Pinto,226
79271,TULS,Ashok,LeJeune,218
79272,OHIO,James,Oneil,224
79273,TXST,Roderick,Clemons,200
79274,ILLI,Luke,Elsten,195
79275,WKU,Frank,Gable,230
79276,UTST,Roberto,Manning,241
79277,KANS,Nathaniel,Rudebacher,201
79278,GT,Gerald,Tyndall,186
79279,TEMP,Dru,Bordonaro,193
79280,UTAH,William,Gelb,224
79281,UHOU,Peng,Ayub,238
79282,CUSE,Jan,Everidge,202
79283,TENN,Amir,Stevens,184
79284,UNLV,Raymond,Redman,203
79285,ULL,Alexander,Swartzentruber,185
79286,UHOU,Gerardo,Delgadillo,299
79287,WMU,Richard,Powley,277
79288,KANS,Steve,McCalister,288
79289,TULS,Kyle,Bitzan,226
79290,TEX,Francis,Hall,227
79291,BGSU,Krishna,LaBrie,212
79292,WASH,Marvin,Brubaker,195
79293,MINN,Ulysses,Flores,284
79294,FAU,Michael,Hitchens,216
79295,TEX,Joaquin,Mancera,181
79296,UTAH,Luis,Mejilla,259
79297,USA,Joseph,Perkins,211
79298,GT,Joshua,Hopton,222
79299,NEV,Joe,Corson,203
79300,UGA,Trevor,Mack,284
79301,PURD,Chris,Longacre,181
79302,FLA,Edward,Watkins,184
79303,UNC,Mahendra,Nicolas,302
79304,BGSU,Donald,Hairston,188
79305,UCLA,Jonathan,Tran,237
79306,BYU,Jesus,Gonzalez,288
79307,AKRN,Christopher,Moore,191
79308,VAND,Timothy,Prohaska,298
79309,UGA,Taylor,Allen,225
79310,NIU,Jamie,Powroznik,284
79311,UNM,Joel,Diaz,242
79312,WISC,Quentin,Arnold,302
79313,PURD,Jose,Perez,199
79314,NEB,Juan,Arias,236
79315,OKST,Luis,Maese,216
79316,TLNE,William,Zeider,193
79317,ULL,Daniel,Steph,178
79318,ARST,Robert,Moyse,216
79319,UGA,Jesse,Shaw,301
79320,UHOU,Francisco,Torres,212
79321,TULS,Nathan,Spires,185
79322,BGSU,Todd,Marriott,217
79323,WKU,Jaime,Ramirez,218
79324,TAMU,Robert,Brummett,285
79325,GT,David,Tong,201
79326,WMU,Carlo,Liu,219
79327,NAVY,Kristopher,Bowmen,221
79328,TCU,Song,Nguyen,224
79329,WAST,Thomas,Tran,223
79330,UHOU,Randall,Kierce,183
79331,BAMA,Luis,McClintock,223
79332,FIU,Benjamin,Dennis,238
79333,BAYL,Charles,Kring,196
79334,OHIO,Gregory,Fuller,299
79335,OKST,Craig,Ricci,289
79336,BAYL,Charles,Westbrook,231
79337,SDSU,Philip,Litwak,206
79338,MICH,David,Vadeboncoeur,234
79339,WKU,Craig,Schooler,203
79340,ILLI,James,Richardson,315
79341,ARMY,Eusebio,Whitham,315
79342,PURD,Jonathan,Bolduc,230
79343,CCU,Miguel,Brandt,280
79344,SHSU,George,Pfeiffer,172
79345,TENN,Kevin,Wells,208
79346,USA,Anthony,Marroquin,286
79347,JMU,Charles,Drumwright,220
79348,BAYL,Henry,Patel,197
79349,MEMP,Jerome,Fluellen,222
79350,USC,Richard,Blankenship,265
79351,TXST,Nirmal,Frame,294
79352,TLNE,Forest,Rutledge,304
79353,TULS,Jon,Luke,199
79354,COLO,Wallace,Brooks,301
79355,STAN,Ignacio,Ashford,214
79356,MISS,Jonathan,Bower,299
79357,ND,Gregg,Malloy,244
79358,OREG,Michael,Mortenson,304
79359,GT,Willie,Gayle,232
79360,UHOU,Alfonso,Gundersen,174
79361,UTAH,Mason,Weiner,198
79362,OKST,Ricky,Lewis,226
79363,EMU,Phil,Terrell,284
79364,ECU,Carl,Ketcham,197
79365,FSU,Yanet,Vazquez-Gomez,272
79366,NIU,Mario,Glenn,229
79367,WISC,Frank,Geib,224
79368,OREG,Christian,Ross,233
79369,ULL,Daniel,Gates,189
79370,FAU,Brian,Lenahan,225
79371,PURD,Aaron,Rudd,288
79372,WMU,David,Hartshorn,229
79373,NEV,Dennis,Hoover,228
79374,UCLA,Juan,Granados,188
79375,PNST,Jose,Delguarda,184
79376,UMD,William,Jackson,274
79377,OREG,Reginald,Barksdale,186
79378,TEMP,Mark,Lewter,250
79379,FIU,Darin,Gottula,287
79380,BALL,Kenneth,Curry,198
79381,WAST,Don,Guido,296
79382,UKEN,Raul,Zamora,195
79383,WKU,Charles,Ross,288
79384,CLEM,Michael,Kreher,274
79385,TTU,Darren,Snyder,193
79386,KANS,Brian,Bartels,253
79387,COLO,Joseph,James,239
79388,UTAH,John,Lewis,204
79389,BAYL,Jon,Ingle,290
79390,NAVY,Ray,Burke,192
79391,WKU,Kevin,Oneill,247
79392,IND,Matthew,Mcallister,178
79393,LT,Mark,Carlo,247
79394,MSST,John,Harwell,250
79395,WISC,Curtis,Marcroft,249
79396,WMU,Phan,Dighe,195
79397,SJSU,Harry,Carrillo,245
79398,BGSU,Ray,Wise,295
79399,VT,Lee,Jones,196
79400,BALL,Donald,Horst,197
79401,LT,Craig,Rowland,294
79402,CLEM,Keven,Hogg,187
79403,MIZZ,Jeffrey,Mckay,290
79404,TEX,Manuel,Rodriquez,252
79405,UGA,Claudio,Sicilian,188
79406,FSU,Salvador,Gonzalez,181
79407,WMU,Alejandro,Rivera,200
79408,FIU,Jeffery,Griffin,188
79409,STAN,Greg,Doutt,289
79410,NAVY,James,Clark,294
79411,UVA,Tony,Lane,195
79412,FSU,Gary,Janicki,201
79413,KNSW,Jerry,Thompson,223
79414,UTAH,Michael,Summers,193
79415,STAN,Chad,Smith,245
79416,NAVY,Jerome,Debarge,192
79417,WISC,Gerald,Sloss,187
79418,TENN,David,Forsberg,195
79419,MINN,Clarence,Freeman,202
79420,NEB,Guy,Richardson,223
79421,STAN,Edgar,Guo,176
79422,JMU,Jonathan,Krishna,179
79423,ULL,Arnold,Patterson,252
79424,LT,Daniel,Parsons,271
79425,COLO,Miroslaw,Frantz,192
79426,UVA,Francis,Alday,236
79427,VT,Edgar,Culbertson,189
79428,MINN,David,McGinnis,222
79429,BAMA,Robert,Craig,202
79430,TXST,Thomas,Henke,240
79431,UNLV,Anh,Chuang,190
79432,WVU,Oscar,Ray,286
79433,WMU,Ryan,Topping,184
79434,TTU,Dan,Case,260
79435,NAVY,Nicolas,Burrows,195
79436,WKU,Joshua,Hill,275
79437,WISC,Tyrone,Walker,209
79438,SJSU,Juan,Amezcua,230
79439,KANS,Richard,Fulkerson,297
79440,HAWI,Smita,Chen,184
79441,COLO,Daniel,Perfecto,228
79442,NIU,Derrick,Gray,278
79443,UGA,Darin,Haney,194
79444,IND,Glenn,Wilson,221
79445,ECU,Louis,Hoffman,190
79446,WMU,Anthony,Reevey,239
79447,PURD,Juan,Camacho,290
79448,MICH,Ray,Hochstetler,286
79449,USA,Alvin,Rush,292
79450,UMD,Matthew,Butler,206
79451,NAVY,Eric,Perry,172
79452,BGSU,Douglas,Springsteen,302
79453,SMU,Richard,Jenness,306
79454,MINN,Jesus,Ridgeway,295
79455,MEMP,John,Griffin,249
79456,TENN,Bruce,Knight,195
79457,WISC,Nicholas,Wall,283
79458,ECU,Patrick,Florent,184
79459,FLA,Joshua,Leale,303
79460,TXST,Benjamin,Cook,198
79461,PNST,Mark,Hogenson,243
79462,MSST,Clement,Folk,200
79463,UGA,Pete,Pool,281
79464,WVU,Timothy,Wilson,235
79465,APST,Roman,Harper,259
79466,OHIO,David,Squicciarini,292
79467,ORST,Jeremy,Smith,235
79468,CAL,Stefan,Meister,288
79469,TEMP,Freddie,Person,279
79470,SHSU,James,Rowan,181
79471,ARST,Anthony,Wohlers,297
79472,UNLV,Johnny,Hayes,235
79473,FAU,Eric,Rooks,194
79474,PURD,Gerald,Wasserman,222
79475,CAL,Stephen,Brown,235
79476,NAVY,Ernesto,Rosales,301
79477,BAMA,Matthew,Patton,302
79478,MIAF,Christopher,Armstrong,226
79479,CLEM,Bruce,Badeau,248
79480,USA,Juan,Riestra,188
79481,FLA,Michael,Baig,281
79482,TULS,Russell,Compton,286
79483,UTSA,William,Detore,196
79484,WAST,Joseph,Matthews,178
79485,JMU,Jorge,Hernandez,225
79486,STAN,John,Behrends,317
79487,SDSU,Bradley,Moseley,294
79488,KENT,Andrew,Hoover,209
79489,MINN,Stephen,Scott,220
79490,ILLI,Daniel,Wilkins,234
79491,JMU,Antonio,Medina,247
79492,CINC,John,Crouch,293
79493,MICH,Brian,Estep,279
79494,MIAF,Marlon,Miree,190
79495,UHOU,Martin,Montero,302
79496,FAU,Jason,Valdez,202
79497,USA,Manuel,Cuadrado,275
79498,OREG,Joel,Siqueiros,203
79499,MIAF,Robert,Mills,282
79500,BYU,Thomas,Snow,193
79501,MIAO,Sam,Taylor,214
79502,WKU,Freddy,Calderon,187
79503,BALL,Ralph,Nieter,185
79504,BGSU,Phillip,Quiton,209
79505,FLA,Christopher,Turnbull,285
79506,TULS,Marcos,Santana,193
79507,ARMY,Timothy,Lofton,191
79508,UVA,Ivan,Torres,186
79509,BGSU,Javier,Evans,308
79510,PURD,William,Weinstein,293
79511,PNST,Michael,Garcia,217
79512,SDSU,Herman,Robinson,228
79513,UGA,James,Bradley,288
79514,SHSU,Victor,Prunty,292
79515,PURD,Gerard,Donner,231
79516,MEMP,Joseph,Tyree,287
79517,TTU,William,Olufson,249
79518,ULL,Isaac,Springer,285
79519,TULS,Jose,Ramirez,184
79520,UVA,Harold,Mason,216
79521,BGSU,Rafael,Garza,291
79522,PURD,Keith,Enders,236
79523,LT,Donald,Bourgault,191
79524,WISC,Joshua,Kurek,296
79525,TEMP,Richard,Garcia,180
79526,TENN,Wendell,Gallagher,176
79527,UNLV,Adrian,Galindo,279
79528,TEX,William,Najera,183
79529,MIST,Wilfredo,Neri,233
79530,VAND,Richard,Anderson,194
79531,MIAO,Terrence,Levy,237
79532,UNLV,Marvin,Reeves,231
79533,ULL,Edward,Eisman,307
79534,BAYL,Charles,Ramos,212
79535,GT,Zbigniew,Robin,214
79536,PURD,Jesus,Montijo,168
79537,NDSU,Peter,Beil,225
79538,KANS,Jeffery,Griffith,252
79539,AKRN,Elton,Williams,234
79540,STAN,Walter,Gordon,198
79541,NIU,Daniel,Bennett,186
79542,UKEN,Bruce,Holcomb,311
79543,BAYL,Hetal,Kurniawan,281
79544,UTAH,Vincent,Chatham,198
79545,UNLV,Kendrick,Bouzi,310
79546,UHOU,Matthew,Winters,292
79547,UNLV,Francisco,Ramirez,202
79548,VAND,Donald,Manning,216
79549,WASH,Paul,Acosta,289
79550,UAB,Matthew,Rae,203
79551,CCU,Raymond,Wilkinson,223
79552,ARMY,Edward,Galati,223
79553,TULS,Seung,Willis,196
79554,IND,John,Vickers,245
79555,WKU,Rickey,Benas,190
79556,PURD,Jose,Acosta,211
79557,ULM,Peter,Churchill,192
79558,WAST,Bin,Huynh,185
79559,FLA,Steve,Parker,289
79560,WVU,Shaun,Obin,294
79561,CINC,Herman,Zermeno,183
79562,UNLV,Paul,Gibson,214
79563,CAL,Jeffrey,Lemoine,178
79564,BALL,Kevin,Johnson,218
79565,MICH,Dale,Osborne,294
79566,NEB,Raymond,Johnson,275
79567,BAYL,Andrew,Barnett,282
79568,OREG,Maximiliano,Wengerd,195
79569,PNST,Ching,Trinh,284
79570,TENN,Armando,Medina,242
79571,BAYL,Harry,Wedgeworth,282
79572,FSU,Lesly,Howard,222
79573,MINN,Donald,Lecointe,296
79574,JMU,Kerry,Ankney,221
79575,WMU,Ronald,Fennell,226
79576,RUTG,Ronald,Lynn,207
79577,MICH,Ernst,Clark,296
79578,FAU,Thomas,Gobbel,207
79579,STAN,Eugene,Knight,271
79580,WVU,Jose,Arostegui,227
79581,MICH,Darrell,Lussier,225
79582,ARMY,Andrew,Galloway,284
79583,UHOU,James,Lamb,308
79584,CAL,Peter,Delossantos,304
79585,MIAF,Ioan,Robertson,192
79586,BYU,Young,Nguyen,193
79587,WVU,Mathew,Bundick,199
79588,TTU,Jamie,Traniello,243
79589,MISS,Paul,Jacobson,186
79590,MIAF,Earnest,Holland,203
79591,KANS,Elbert,Jackson,186
79592,OKST,John,Beesley,194
79593,FSU,Andrey,Fuller,189
79594,PURD,Willie,Hicks,226
79595,KANS,Garry,Fisher,197
79596,ALST,Ricardo,Diaz,234
79597,BC,Karl,Kallman,238
79598,JMU,Dustin,Bock,287
79599,WKU,Gregory,Lyght,202
79600,ULL,Lucien,Matthews,291
79601,UVA,Robert,Wickham,250
79602,RICE,Wayne,Rodgers,243
79603,CINC,Marc,Morgan,302
79604,SJSU,Francisco,Lopez,243
79605,MIZZ,Daniel,Crocker,226
79606,APST,Stephen,Schiebel,193
79607,MTSU,Paul,Severe,217
79608,FAU,Frank,Mack,204
79609,USC,Rosendo,Olivares,198
79610,AKRN,Jeremy,Flores,185
79611,SAM,Ted,Erwin,196
79612,MIZZ,Marlon,Clayton,290
79613,APST,Mark,Barnett,197
79614,ULM,Frank,Tarrats,191
79615,MIZZ,Gabino,Madrid,195
79616,CHAR,Alvin,Pineda,275
79617,CHST,Nelson,Fathi,288
79618,ULL,Shane,Tobin,278
79619,MISS,Michael,Bell,228
79620,MIAO,Omar,Abbott,235
79621,CHAR,Rodolfo,Velasquez,228
79622,USF,Roger,Withers,223
79623,KNSW,Willy,James,239
79624,KNSW,Jerald,Smith,196
79625,SJSU,Alan,Lang,234
79626,CCU,James,MacTavish,236
79627,JST,David,Garcia,217
79628,NCST,Javier,Chirinos,197
79629,BUFF,Kenneth,Peterson,213
79630,NEV,Elvin,Jefferson,179
79631,UTC,James,James,282
79632,USC,John,Lavalley,174
79633,UNM,Douglas,Follett,299
79634,IDHO,Michael,Cissell,260
79635,UNT,Ted,Shank,233
79636,TAMU,Steven,Leiter,234
79637,MSST,Peter,Willman,223
79638,NCST,Matthew,Hawk,238
79639,BUFF,Timothy,Grube,286
79640,WASH,Ronnie,Hearns,258
79641,ULM,Michael,Lopez,184
79642,FAMU,Miguel,Barragan,292
79643,EMU,Christopher,Bail,244
79644,UMD,Bob,Kembel,305
79645,BCU,Rico,Garrison,199
79646,OHST,Scott,Rosa,247
79647,UNM,Bobby,Obrien,196
79648,MIAO,Sang,Petersen,254
79649,UTAH,Mark,Slye,292
79650,NHU,Joseph,Pinnow,186
79651,FUR,Larry,Hethcote,191
79652,UTC,Andy,Le,181
79653,LT,Lee,Eckard,293
79654,JMU,Eric,Burton,285
79655,ULM,Scott,Mark,203
79656,ILST,Roderick,Davis,223
79657,FAMU,Hilario,Robles,192
79658,MER,John,Davis,284
79659,MINN,Ernest,Crawford,242
79660,PENN,Neal,Cook,192
79661,LEH,Michael,Garrett,286
79662,APST,Larry,Brooks,291
79663,CINC,Ricardo,Curcio,207
79664,UNCO,Michael,Nobles,209
79665,MTSU,Daniel,Schipper,227
79666,MIAO,Imad,Bunt,287
79667,ODU,Jerry,Williams,216
79668,BYU,Sheela,Ortiz,203
79669,CP,Travis,Chavis,297
79670,MTSU,Rodolfo,Rodriguez,202
79671,CCU,Colin,Glembocki,299
79672,SHSU,Keith,Bodnar,189
79673,OHIO,Joseph,Chase,192
79674,LEH,Anthony,Jackson,268
79675,TLNE,Ricardo,Santiago,193
79676,USAF,Duane,Chamberlin,260
79677,UCF,Scot,Boyd,201
79678,UTAH,David,Reyes,179
79679,PENN,Raymond,Elder,186
79680,MSVU,David,Tolbert,290
79681,UTC,George,Tsang,202
79682,UTAH,John,Oster,296
79683,MIST,Eran,Richards,283
79684,BGSU,Francisco,Ocampo,263
79685,MTSU,Jessie,Maier,278
79686,APST,Michael,Demoss,284
79687,UCD,Raul,Arredondo,248
79688,CINC,Kevin,Acosta,272
79689,APST,Antonio,Scalvar,236
79690,IOWA,Elliott,Polite,300
79691,TTU,Scott,Heide,196
79692,ARK,Ronald,Askew,222
79693,OREG,Gary,Daniel,224
79694,TAMU,Dustin,Burton,281
79695,SOU,Mark,Kalafut,294
79696,ULM,Thomas,Wysocki,290
79697,ULM,Alejandro,Fernandes,301
79698,ULL,Douglas,Hartman,189
79699,UAB,Omar,Diaz,284
79700,COLG,Scott,Mcdonough,279
79701,EMU,Willie,Hill,226
79702,SOU,Armando,Flores,239
79703,USF,John,Dubs,193
79704,FLA,Gordon,Battista,187
79705,BUCK,Stephen,Vu,230
79706,FLA,Tim,Crochet,281
79707,CHAR,Aaron,Gines,192
79708,SOCA,Sudha,David,212
79709,CHAR,Phillip,Kozel,187
79710,JST,Jeffrey,Rogalsky,295
79711,MRSH,Luis,Hernandez,188
79712,RICE,James,Mullins,219
79713,MIZZ,Rolf,Mcdonald,234
79714,NCST,David,Metcalf,220
79715,CHST,Miguel,Bello,274
79716,NEB,Richard,Harp,288
79717,CHAR,Lorenzo,Youree,313
79718,NEB,Victor,Mahal,225
79719,WMU,Rodney,Woodruff,207
79720,CCU,Steven,Long,190
79721,LU,Hugo,Gonzalez,235
79722,WYOM,Daniel,Jones,219
79723,BALL,Guillermo,Tomas,292
79724,UNC,Dominick,Pfeiff,223
79725,OHIO,David,Brister,199
79726,AZST,David,Reeves,286
79727,LAF,Marlon,Carbin,184
79728,MSVU,Gregory,Rusak,195
79729,OHIO,Gerard,Sewell,193
79730,OKST,Theodore,Doyle,232
79731,CINC,David,Handley,194
79732,MIAO,Sebastian,Cintron,280
79733,BUFF,Jonathan,Dare,299
79734,WAST,Pascual,Aguirre,239
79735,KNSW,Michael,Campbell,240
79736,ETSU,Brian,Toth,281
79737,CONN,Mark,Bertao,204
79738,OREG,Gary,Washington,303
79739,USM,Andre,George,219
79740,IAST,Andrew,Moore,183
79741,BCU,Jason,Quesada,183
79742,NIU,Keith,Austin,298
79743,UAB,Ryan,Hester,188
79744,UTEP,Sean,Simmer,225
79745,NHU,Kevin,Estes,277
79746,UTEP,Harvey,Jefferson,183
79747,UTEP,Robert,Parkins,298
79748,MIAO,Shane,Phillips,289
79749,BCU,Daniel,Cole,254
79750,TCU,Abel,Lucero,227
79751,KNSW,Mauricio,Humphrey,294
79752,ETSU,Eric,Beasley,214
79753,GEOT,Mauricio,Aguilar,286
79754,TCU,Muhammad,Owens,192
79755,ND,Richard,Brown,209
79756,BUFF,Lawrence,Fair,223
79757,GAST,Darryl,Morin,195
79758,UTEP,Leonardo,Torres,302
79759,LU,Ruben,Salgero,182
79760,YSU,Raul,Bustillo,284
79761,ARST,Vincent,Moore,207
79762,NIU,Cesar,Flores,289
79763,OKLA,Constantin,Ward,197
79764,GT,James,Ayers,291
79765,NHU,Scott,Amaro,292
79766,JST,Scott,Kirkland,231
79767,LT,Reynaldo,Chavarria,219
79768,CINC,Gilbert,Zimmerman,280
79769,APST,William,Mcgonigle,170
79770,UTEP,Lorenzo,Quistian,234
79771,ULL,Yong,Yi,190
79772,KNSW,Robert,Woods,276
79773,SSU,Robert,Socha,217
79774,VT,Derrick,Savage,197
79775,GEOT,Kenneth,Moritz,199
79776,UTEP,Victor,Bentley,184
79777,UTEP,Mark,Linthicum,223
79778,STAN,Andrew,Sanford,278
79779,UAB,Joseph,Harris,170
79780,USM,Albert,Rouse,301
79781,NDSU,William,Catrambone,301
79782,BYU,James,Larson,192
79783,UTEP,Larry,Hoffman,206
79784,UAB,John,Skaggs,201
79785,YALE,William,Kane,241
79786,KNSW,Kerry,Idahosa,228
79787,ODU,Michael,Littleton,246
79788,WASH,Richard,Moore,293
79789,UNM,Gerald,Gleason,186
79790,TLNE,Ken,Xu,200
79791,PITT,Andrew,Maciag,210
79792,FIU,William,Lord,192
79793,NMSU,George,Roth,280
79794,ALST,Patrick,Owens,289
79795,NCST,Joseph,Gamboa,302
79796,UAB,Jay,Cunningham,177
79797,WAST,Paul,Jones,282
79798,BCU,Kerry,Vogel,233
79799,CMU,Joseph,Buhman,292
79800,MIAO,Yang,Yuan,200
79801,OKST,Julio,Lowe,228
79802,SAM,Dewayne,Williams,200
79803,UAB,Gilbert,Benitez,214
79804,ILLI,Charles,White,197
79805,FIU,James,Strait,239
79806,UAB,Phillip,Valle,301
79807,CCU,Joseph,Panton,231
79808,DRKE,Noe,Avilla,207
79809,JMU,David,Mcintire,208
79810,MIST,Trevor,Ivry,232
79811,SHU,Marcel,Brogdon,280
79812,LT,Bertram,Griffin,282
79813,HOW,Theodore,Gomes,293
79814,COLG,Francisco,Romero,285
79815,BUFF,Daniel,Patella,295
79816,UAB,Daniel,Dayton,241
79817,WAST,Burke,Giddings,195
79818,BCU,Michael,Jones,284
79819,APST,William,Hansard,198
79820,NCST,Richard,Madkins,203
79821,AAMU,Warren,Bryant,192
79822,OREG,Clinton,Theer,198
79823,TAMU,Anthony,Wolfe,200
79824,USF,Martin,Casiano,198
79825,CONN,Kevin,Burnett,301
79826,UCD,Daniel,Schluter,186
79827,ODU,Kevin,Strouf,238
79828,USM,Jerry,Roberson,194
79829,MRSH,Christopher,Mccarthy,274
79830,PITT,Joel,Parker,273
79831,CMU,Brett,Fludd,291
79832,OHIO,Vincent,Welch,188
79833,DART,Thomas,Chaves,278
79834,UTC,Aaron,Cromar,287
79835,BAMA,James,Alexander,237
79836,MIZZ,Gregory,Webb,231
79837,USF,Lee,Henderson,179
79838,LSU,Abelardo,Barrientos,180
79839,KNSW,Ryan,Gates,204
79840,NCST,Justo,Chavez,180
79841,ND,Daniel,Leonard,192
79842,FRES,Frank,Donato,313
79843,WMU,David,Pause,240
79844,EMU,Dagoberto,Garcia,262
79845,RICE,Kenneth,Dukes,189
79846,WISC,Jeffery,Bernstein,292
79847,WIU,Joe,Alfano,192
79848,UVA,Charles,Udall,202
79849,USF,Stephen,Vaillancourt,272
79850,RICE,John,Jespersen,228
79851,BUFF,Ernest,Stover,283
79852,BALL,Juan,Vargas,295
79853,YSU,Eric,Gaskins,185
79854,CIT,Alphonso,Smith,217
79855,USC,Tim,Canada,182
79856,HAMP,Keith,Mcghie,185
79857,BYU,Timothy,Garnett,291
79858,UCD,Mario,Perez,224
79859,GT,Scott,Letourneau,294
79860,MTSU,Frank,Marquez,206
79861,KANS,Milton,Jefferson,224
79862,UAB,Joseph,Rodriguez,176
79863,FOR,Alfred,Medina,213
79864,ODU,Michael,Cho,193
79865,MEMP,Danilo,Divers,214
79866,NIU,Jermaine,Morgan,218
79867,CHAR,Adam,Furillo,196
79868,BUFF,Nathan,Breland,218
79869,WEB,Frank,Ortiz,283
79870,MER,Mathew,Wheeler,206
79871,FRES,Michael,Ray,238
79872,FAU,Ronald,Nalluri,294
79873,BALL,Jerome,Harris,287
79874,AAMU,Andrew,Martin,190
79875,BC,Dennis,English,313
79876,STAN,Jason,Romney,190
79877,COLU,David,Flack,214
79878,SJSU,Thomas,Asaad,192
79879,CSU,Zenon,Hawkes,223
79880,UNM,Clayton,Lemus,244
79881,USA,John,Kurtz,232
79882,GT,Michael,Lima,177
79883,SHSU,William,Billings,252
79884,LU,Francis,Mcdaniel,199
79885,GRAM,Robert,Roberts,222
79886,WVU,Craig,Hunter,287
79887,BRWN,Linwood,Boehm,196
79888,RUTG,James,Hoggard,286
79889,BYU,Francisco,Santos,188
79890,USM,Stephen,Pruchnicki,295
79891,COLU,Leonardo,Venegas,295
79892,USA,Joseph,Stratigos,279
79893,USF,Roland,Burgess,297
79894,BYU,Michael,Jordan,232
79895,CHAR,Thomas,Miller,251
79896,USF,Lawrence,Cruz,192
