PlayerID,Team,DrillPosition,Archetype,FirstName,LastName,Age,PositionDrill,PositionDrillAttribute,PositionDrillResult,TeamDrill,TeamDrillAttribute,TeamDrillResult,EventText,InjuryText,WeeksOut
15155,NYJ,DE,Balanced,Tyler,Love,23,rip,pass_rush,3,team_pass,pass_rush,1,,None,0
15167,NYJ,DE,Balanced,Cam,Atchison,23,rip,pass_rush,0,team_pass,pass_rush,2,,None,0
15195,NYJ,QB,Balanced,Ramik,Harris,23,dropback,throw_power,3,team_pass,throw_power,2,Makes a solid play during a scrimmage.,None,0
15240,NYJ,TE,Blocking,Kendrick,Mateo,23,jugs,catching,1,team_pass,pass_block,4,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
15261,NYJ,WR,Route Runner,Klay,Hudson,23,blitzpickup,run_block,2,team_pass,route_running,2,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
15284,NYJ,WR,Red Zone Threat,Will,Huber,23,blitzpickup,run_block,3,team_pass,catching,1,,None,0
15307,NYJ,RB,Speed,David,Ponce de Leon,23,gauntlet,carrying,-1,team_pass,catching,0,Struggles with communication and timing on the field.,None,0
15399,NYJ,CB,Zone Coverage,Jake,Kendricks,23,jugs,catching,2,team_pass,zone_coverage,2,Makes a solid play during a scrimmage.,None,0
15418,NYJ,FS,Zone Coverage,Reggie,Posey,23,centerfield,zone_coverage,3,team_pass,zone_coverage,4,Impresses position coach with consistent effort.,None,0
15450,NYJ,OT,Pass Blocking,Brant,Taylor,23,mirror,pass_block,3,team_pass,pass_block,2,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
15685,NYJ,SS,Zone Coverage,Ryan,Parmelee,23,centerfield,zone_coverage,0,team_pass,zone_coverage,0,Struggles with conditioning drills.,None,0
15786,NYJ,K,Power,Jordy,Breeland,23,power,kick_power,2,team_pass,kick_power,3,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
15956,NYJ,CB,Ball Hawk,Lou,Wheeler,23,jugs,catching,2,team_pass,zone_coverage,3,Sets a strong example for fellow rookies with a positive attitude and work ethic.,None,0
16074,NYJ,DE,Balanced,Malik,Oberg,23,rip,pass_rush,0,team_pass,pass_rush,2,Struggles with conditioning drills.,None,0
16114,NYJ,SS,Zone Coverage,Gordon,Redding,23,centerfield,zone_coverage,1,team_pass,zone_coverage,1,,None,0
16316,NYJ,FS,Ball Hawk,Breshad,Bird,23,centerfield,zone_coverage,-3,team_pass,zone_coverage,-2,"Has an on-field meltdown during a scrimmage, leading to being pulled from practice.",None,0
16416,NYJ,OG,Balanced,Marcelis,Jones,23,mirror,pass_block,1,team_pass,pass_block,0,Shows up late to a team meeting.,None,0
16591,NYJ,C,Balanced,Daniel,Hemingway,23,mirror,pass_block,4,team_pass,pass_block,3,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
16736,NYJ,OT,Pass Blocking,Jhonatan,Perry,23,mirror,pass_block,3,team_pass,pass_block,2,Impresses position coach with consistent effort.,None,0
16829,NYJ,RB,Balanced,Luis,Bourjos,23,gauntlet,carrying,2,team_pass,catching,1,,None,0
20179,NYJ,WR,Possession,Anthony,Davison,22,blitzpickup,run_block,1,team_pass,catching,2,,None,0
20523,NYJ,C,Pass Blocking,Devin,Shepherd,22,mirror,pass_block,1,team_pass,pass_block,2,Completes all conditioning drills without issue.,None,0
21681,NYJ,OT,Pass Blocking,Brian,Ramirez,22,mirror,pass_block,-1,team_pass,pass_block,0,Gets called out in team meetings for lack of focus.,None,0
40170,NYJ,DT,Balanced,David,Digirolamo,34,rip,pass_rush,1,team_pass,pass_rush,1,,None,0
45200,NYJ,OT,Run Blocking,Haim,Costa,33,mirror,pass_block,0,team_pass,pass_block,1,Shows up late to a team meeting.,None,0
45476,NYJ,QB,Balanced,Jessie,Noel,33,dropback,throw_power,4,team_pass,throw_power,3,Sets a strong example for fellow rookies with a positive attitude and work ethic.,None,0
55198,NYJ,OG,Run Blocking,David,Mcneal,31,mirror,pass_block,1,team_pass,pass_block,1,,None,0
61553,NYJ,C,Balanced,James,Pipkin,30,mirror,pass_block,1,team_pass,pass_block,1,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
61559,NYJ,OG,Run Blocking,Daniel,Mousseau,30,mirror,pass_block,2,team_pass,pass_block,1,,None,0
62321,NYJ,OLB,Speed,Paul,Drum,30,zonedrop,zone_coverage,0,team_pass,zone_coverage,-1,Shows up late to a team meeting.,None,0
62326,NYJ,CB,Zone Coverage,Lee,Kiser,30,jugs,catching,-1,team_pass,zone_coverage,0,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
62640,NYJ,DE,Speed Rusher,Michael,Hamman,30,rip,pass_rush,1,team_pass,pass_rush,0,,None,0
63986,NYJ,ILB,Coverage,Michael,Floyd,30,zonedrop,zone_coverage,-1,team_pass,zone_coverage,0,Position coaches completly forget his name.,None,0
65258,NYJ,DT,Pass Rusher,Samuel,Kim,29,rip,pass_rush,1,team_pass,pass_rush,0,,None,0
65374,NYJ,P,Power,Wayne,Crafton,29,power,punt_power,1,team_pass,punt_accuracy,1,,None,0
65388,NYJ,ILB,Coverage,Derrick,Hawkins,29,zonedrop,zone_coverage,1,team_pass,man_coverage,1,,None,0
65456,NYJ,OT,Run Blocking,Javier,Barber,29,mirror,pass_block,2,team_pass,pass_block,2,,None,0
65656,NYJ,TE,Blocking,Richard,Ludwig,29,jugs,catching,0,team_pass,pass_block,-1,,None,0
65956,NYJ,DT,Pass Rusher,Steven,Mckibben,29,rip,pass_rush,0,team_pass,pass_rush,0,,None,0
66005,NYJ,OT,Pass Blocking,Martin,Sears,29,mirror,pass_block,2,team_pass,pass_block,1,,None,0
66055,NYJ,FS,Ball Hawk,Chong,Tracey,29,centerfield,zone_coverage,3,team_pass,zone_coverage,5,Receives praise in team meetings for attention to detail.,None,0
66373,NYJ,OLB,Pass Rush,John,Finstad,29,rip,pass_rush,3,team_pass,pass_rush,3,Quickly picks up the playbook and shows understanding in practice.,None,0
66526,NYJ,DE,Speed Rusher,Richard,Kalisch,29,rip,pass_rush,0,team_pass,pass_rush,0,,None,0
66628,NYJ,WR,Red Zone Threat,Sergio,Gonzalez,29,blitzpickup,run_block,1,team_pass,catching,0,,None,0
66760,NYJ,ILB,Coverage,Juan,Pacheco,29,zonedrop,zone_coverage,0,team_pass,zone_coverage,0,,None,0
66954,NYJ,FS,Ball Hawk,Matthew,Beil,29,centerfield,zone_coverage,1,team_pass,man_coverage,1,,None,0
67322,NYJ,OG,Balanced,Gregorio,Castro,29,mirror,pass_block,2,team_pass,pass_block,-1,,None,0
70356,NYJ,C,Balanced,Willie,Washington,28,mirror,pass_block,1,team_pass,pass_block,3,,None,0
70585,NYJ,CB,Zone Coverage,Roger,Swimmer,28,jugs,catching,1,team_pass,zone_coverage,1,,None,0
71240,NYJ,FS,Man Coverage,Matthew,Campbell,28,centerfield,zone_coverage,0,team_pass,man_coverage,1,,None,0
71640,NYJ,CB,Ball Hawk,Mike,Burpee,28,jugs,catching,0,team_pass,zone_coverage,0,,None,0
16,BAL,C,Run Blocking,Allan,Sterling,26,mirror,pass_block,3,speed,speed,3,,None,0
244,BAL,SS,Run Stopper,Zack,Ellington,26,centerfield,zone_coverage,-1,speed,speed,-1,,None,0
347,BAL,K,Power,Robin,Reynolds,26,accuracy,kick_accuracy,2,speed,kick_accuracy,3,,None,0
349,BAL,FS,Zone Coverage,Matt,Perez,26,centerfield,zone_coverage,2,speed,speed,3,,None,0
412,BAL,WR,Possession,Steven,Labissiere,26,jugs,catching,3,speed,speed,1,Completes all conditioning drills without issue.,None,0
712,BAL,OT,Pass Blocking,A.J.,Hicks,26,mirror,pass_block,1,speed,speed,1,,Concussion,0
4990,BAL,OG,Pass Blocking,Kam,Wentz,25,mirror,pass_block,-1,speed,speed,1,,None,0
5009,BAL,WR,Speed,Andrew,Jones,25,jugs,catching,2,speed,speed,3,,None,0
5163,BAL,DE,Speed Rusher,Alex,Taijeron,25,shed,run_defense,1,speed,speed,1,Gets unusually frustrated after losing a rep in individual drills.,None,0
5166,BAL,RB,Power,Dietrich,Smith,25,plyometrics,agility,1,speed,speed,1,"Performs poorly in conditioning, noticeably lagging behind teammates.",None,0
5347,BAL,FB,Receiving,Doug,LaFromboise,25,blitzpickup,pass_block,1,speed,speed,3,,None,0
5371,BAL,CB,Zone Coverage,Pedro,Gathers,25,zonedrop,zone_coverage,3,speed,speed,-1,,None,0
5629,BAL,ILB,Field General,Trevon,Romero,25,runfit,run_defense,1,speed,speed,3,,None,0
10015,BAL,OT,Run Blocking,DaVonte,Logan,24,mirror,pass_block,3,speed,speed,3,Demonstrates unexpected versatility by excelling in an unfamiliar role.,None,0
10051,BAL,DT,Balanced,Cesar,Whitehead,24,shed,run_defense,1,speed,speed,3,Receives praise in team meetings for attention to detail.,None,0
10073,BAL,OG,Balanced,Josh,Harris,24,mirror,pass_block,2,speed,speed,2,,None,0
10131,BAL,OT,Balanced,Burch,Ramos,24,mirror,pass_block,2,speed,speed,0,,None,0
10158,BAL,OG,Pass Blocking,John,Lauer,24,mirror,pass_block,1,speed,speed,0,,None,0
10193,BAL,TE,Vertical Threat,Nate,Adam,24,jugs,catching,-1,speed,speed,1,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
10327,BAL,WR,Possession,Kyle,Grant,24,jugs,catching,2,speed,speed,1,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
10352,BAL,WR,Red Zone Threat,Travis,Chirinos,24,jugs,catching,0,speed,speed,2,Shows up late to a team meeting.,None,0
10382,BAL,DE,Speed Rusher,Nick,Concepcion,24,shed,run_defense,1,speed,speed,2,Impresses position coach with consistent effort.,Bruised Foot,0
10425,BAL,FB,Receiving,Ito,Herrera,24,blitzpickup,pass_block,-1,speed,speed,-1,Blows a key play during a scrimmage in front of the coaching staff.,None,0
11449,BAL,FS,Zone Coverage,Dallas,Maulet,24,centerfield,zone_coverage,3,speed,speed,3,Consistently shows good sportsmanship and camaraderie with teammates.,None,0
14990,BAL,SS,Zone Coverage,Joshua,Martin,23,centerfield,zone_coverage,2,speed,speed,2,,None,0
15014,BAL,OLB,Coverage,Joshua,Bacon,23,runfit,run_defense,1,speed,speed,2,Position coaches completly forget his name.,None,0
15125,BAL,FS,Man Coverage,Kendry,Malleck,23,centerfield,zone_coverage,1,speed,speed,0,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
15234,BAL,FS,Zone Coverage,Mike,Knox,23,centerfield,zone_coverage,3,speed,speed,3,Completes all conditioning drills without issue.,None,0
15315,BAL,QB,Pocket,Quandre,Quintanilla,23,screen,throw_accuracy,0,speed,speed,-1,"Consistently fails to execute assignments, prompting questions about future roster status.",None,0
15411,BAL,DE,Run Stopper,Tyler,Tonkin,23,shed,run_defense,1,speed,speed,1,Gets called out in team meetings for lack of focus.,None,0
15445,BAL,RB,Receiving,MarShon,Pryor,23,plyometrics,agility,3,speed,speed,-1,,None,0
15602,BAL,RB,Balanced,Austin,Kelly,23,plyometrics,agility,2,speed,speed,3,,None,0
15735,BAL,WR,Speed,Martin,Williams,23,jugs,catching,3,speed,speed,1,,None,0
15878,BAL,OLB,Speed,Leyson,Escobar,23,runfit,run_defense,-1,speed,speed,1,Shows up late to a team meeting.,None,0
15900,BAL,CB,Ball Hawk,Preston,Jimenez,23,zonedrop,zone_coverage,2,speed,speed,2,,None,0
16200,BAL,RB,Receiving,Ariel,Lemon Jr.,23,plyometrics,agility,0,speed,speed,0,Gets unusually frustrated after losing a rep in individual drills.,None,0
16424,BAL,DT,Balanced,Cory,Smith,23,shed,run_defense,4,speed,speed,5,Quickly picks up the playbook and shows understanding in practice.,None,0
16673,BAL,OLB,Speed,Albert,Falu,23,runfit,run_defense,3,speed,speed,1,,None,0
19970,BAL,ILB,Run Stopper,Kaleb,Cavanaugh,22,runfit,run_defense,-1,speed,speed,-1,Misses a minor assignment in a scrimmage and gets yelled at by a coach over it.,None,0
19973,BAL,CB,Ball Hawk,Jermey,Cabral,22,zonedrop,zone_coverage,-1,speed,speed,-1,Gets called out in team meetings for lack of focus.,None,0
19986,BAL,QB,Pocket,Brandon,Savage,22,screen,throw_accuracy,0,speed,speed,1,,None,0
20196,BAL,P,Power,Riley,Doss,22,accuracy,punt_accuracy,2,speed,punt_power,2,,None,0
20236,BAL,OG,Pass Blocking,Bam,Lamp,22,mirror,pass_block,4,speed,speed,5,Demonstrates unexpected versatility by excelling in an unfamiliar role.,None,0
20731,BAL,FS,Zone Coverage,Joe,Anderson,22,centerfield,zone_coverage,1,speed,speed,1,,None,0
21515,BAL,OG,Pass Blocking,DeVante,Littleton,22,mirror,pass_block,3,speed,speed,2,,None,0
22456,BAL,CB,Zone Coverage,Chris,Bettis,22,zonedrop,zone_coverage,1,speed,speed,1,Position coaches completly forget his name.,None,0
23508,BAL,DE,Balanced,Jabari,Drummond,22,shed,run_defense,2,speed,speed,-1,,None,0
60466,BAL,CB,Zone Coverage,Juan,Vega,30,zonedrop,zone_coverage,3,speed,speed,2,Makes a solid play during a scrimmage.,None,0
60658,BAL,DT,Balanced,Jeffrey,Jesse,30,shed,run_defense,0,speed,speed,1,,None,0
63267,BAL,C,Pass Blocking,James,Kohn,30,mirror,pass_block,1,speed,speed,1,,None,0
66052,BAL,CB,Zone Coverage,Benny,Murray,29,zonedrop,zone_coverage,1,speed,speed,1,,None,0
67141,BAL,CB,Zone Coverage,Jesus,Casillas,29,zonedrop,zone_coverage,1,speed,speed,-1,,None,0
68067,BAL,RB,Receiving,Mike,Kaid,29,plyometrics,agility,1,speed,speed,0,,None,0
68377,BAL,OLB,Run Stopper,Luther,Due,29,runfit,run_defense,0,speed,speed,0,,None,0
68406,BAL,FS,Man Coverage,Gustavo,Guerrero,29,centerfield,zone_coverage,-2,speed,speed,-2,Gets called out in team meetings for lack of focus.,None,0
68479,BAL,DT,Balanced,William,Esteves,29,shed,run_defense,2,speed,speed,2,Impresses position coach with consistent effort.,None,0
68574,BAL,OT,Pass Blocking,Michael,Boyd,29,mirror,pass_block,1,speed,speed,-1,,None,0
70228,BAL,TE,Vertical Threat,Charles,Tice,28,jugs,catching,0,speed,speed,0,,None,0
70942,BAL,DE,Run Stopper,Andres,Garcia,28,shed,run_defense,-1,speed,speed,0,"Performs poorly in conditioning, noticeably lagging behind teammates.",None,0
71333,BAL,WR,Route Runner,Dale,Murphy,28,jugs,catching,3,speed,speed,1,,None,0
71677,BAL,DE,Run Stopper,Gregory,Lucas,28,shed,run_defense,0,speed,speed,0,Gets unusually frustrated after losing a rep in individual drills.,None,0
8,CIN,K,Accuracy,Jameill,Lopez,26,accuracy,kick_accuracy,0,team_pass,kick_accuracy,1,,None,0
76,CIN,OG,Run Blocking,Alec,Cozens,26,mirror,pass_block,1,team_pass,pass_block,3,,None,0
168,CIN,FB,Blocking,Jevoni,Rosenberg,26,blitzpickup,pass_block,2,team_pass,pass_block,0,Struggles with conditioning drills.,None,0
242,CIN,DE,Balanced,Dustin,Blackley,26,rip,pass_rush,2,team_pass,pass_rush,2,Impresses position coach with consistent effort.,None,0
390,CIN,QB,Balanced,Chris,Frazier,26,screen,throw_accuracy,1,team_pass,throw_power,1,,None,0
4991,CIN,OT,Pass Blocking,Ryan,Dunn,25,mirror,pass_block,2,team_pass,pass_block,3,,None,0
5020,CIN,OLB,Pass Rush,Tim,Agholor,25,rip,pass_rush,2,team_pass,pass_rush,0,,None,0
5239,CIN,RB,Speed,Pat,Smith,25,jugs,catching,2,team_pass,catching,1,,None,0
5265,CIN,C,Balanced,Albert,Hutchison,25,mirror,pass_block,-1,team_pass,pass_block,-1,Blows a key play during a scrimmage in front of the coaching staff.,None,0
5295,CIN,CB,Zone Coverage,Tommy,Montero,25,zonedrop,zone_coverage,4,team_pass,zone_coverage,1,Completes all conditioning drills without issue.,None,0
5599,CIN,FS,Man Coverage,Matt,Dwelley,25,centerfield,zone_coverage,2,team_pass,man_coverage,1,,None,0
5778,CIN,OT,Pass Blocking,Tanner,Mickens,25,mirror,pass_block,-1,team_pass,pass_block,2,,None,0
10020,CIN,WR,Route Runner,Jose,Jones,24,jugs,catching,3,team_pass,route_running,2,,None,0
10220,CIN,CB,Ball Hawk,Danny,Garcia,24,zonedrop,zone_coverage,3,team_pass,zone_coverage,2,,None,0
10238,CIN,FB,Balanced,Shaquil,Watkins,24,blitzpickup,pass_block,2,team_pass,catching,2,,None,0
10253,CIN,C,Balanced,Josh,Varvaro,24,mirror,pass_block,0,team_pass,pass_block,-1,Struggles with conditioning drills.,None,0
10410,CIN,DE,Speed Rusher,Corey,Reid,24,rip,pass_rush,2,team_pass,pass_rush,4,Impresses position coach with consistent effort.,None,0
10494,CIN,OG,Run Blocking,Tyrell,Albies,24,mirror,pass_block,2,team_pass,pass_block,0,,None,0
11209,CIN,OLB,Coverage,Marquel,Gott,24,zonedrop,zone_coverage,-1,team_pass,zone_coverage,1,,None,0
15009,CIN,ILB,Run Stopper,Andre,Brignac,23,zonedrop,zone_coverage,-1,team_pass,zone_coverage,0,Gets unusually frustrated after losing a rep in individual drills.,None,0
15227,CIN,OLB,Pass Rush,Lonnie,Adams,23,rip,pass_rush,-1,team_pass,pass_rush,2,,None,0
15236,CIN,SS,Run Stopper,Antonio,Toomer,23,centerfield,zone_coverage,0,team_pass,zone_coverage,1,,None,0
15273,CIN,TE,Receiving,Jomal,Carson,23,square,route_running,1,team_pass,catching,3,,None,0
15371,CIN,DT,Pass Rusher,Jonathan,Anderson,23,rip,pass_rush,3,team_pass,pass_rush,3,,None,0
15384,CIN,RB,Balanced,KeShun,Perez,23,jugs,catching,2,team_pass,catching,4,Impresses position coach with consistent effort.,None,0
15688,CIN,WR,Possession,John,Bonifacio,23,jugs,catching,3,team_pass,catching,6,"Dominates in drills, consistently outperforming expectations.",None,0
16202,CIN,FS,Zone Coverage,Darren,Evans,23,centerfield,zone_coverage,5,team_pass,zone_coverage,6,"Dominates in drills, consistently outperforming expectations.",None,0
16430,CIN,WR,Possession,Ariel,Pyke,23,jugs,catching,1,team_pass,catching,1,,None,0
20334,CIN,QB,Scrambler,Sean,Kirven,22,screen,throw_accuracy,-1,team_pass,throw_accuracy,2,,None,0
20345,CIN,TE,Receiving,Julio,Hearn,22,square,route_running,0,team_pass,catching,0,Completes all conditioning drills without issue.,None,0
55535,CIN,RB,Power,David,Taylor,31,jugs,catching,0,team_pass,pass_block,0,,None,0
55603,CIN,TE,Receiving,John,Hendrickson,31,square,route_running,2,team_pass,catching,2,,None,0
60622,CIN,ILB,Field General,Aaron,Hancock,30,zonedrop,zone_coverage,0,team_pass,zone_coverage,1,,None,0
60991,CIN,OT,Run Blocking,Richard,Farris,30,mirror,pass_block,1,team_pass,pass_block,2,,None,0
61730,CIN,DT,Pass Rusher,Terence,Graf,30,rip,pass_rush,2,team_pass,pass_rush,0,,Sprained Knee,0
62369,CIN,DE,Run Stopper,David,Eck,30,rip,pass_rush,1,team_pass,pass_rush,0,,None,0
62749,CIN,WR,Route Runner,Charles,Aarons,30,jugs,catching,1,team_pass,route_running,2,,None,0
62772,CIN,ILB,Run Stopper,Jonathan,Osborne,30,zonedrop,zone_coverage,1,team_pass,man_coverage,1,,None,0
62806,CIN,WR,Route Runner,Michael,Bonam,30,jugs,catching,1,team_pass,route_running,2,Gets unusually frustrated after losing a rep in individual drills.,None,0
62855,CIN,QB,Pocket,Donald,Gurevich,30,screen,throw_accuracy,0,team_pass,throw_power,1,,None,0
63078,CIN,OG,Pass Blocking,Stephen,Douglas,30,mirror,pass_block,1,team_pass,pass_block,3,,None,0
63261,CIN,SS,Run Stopper,Pablo,Jovel,30,centerfield,zone_coverage,0,team_pass,man_coverage,0,,None,0
63607,CIN,CB,Zone Coverage,Leonid,Nieto,30,zonedrop,zone_coverage,2,team_pass,zone_coverage,2,,None,0
63821,CIN,CB,Zone Coverage,Michael,Rebecca,30,zonedrop,zone_coverage,2,team_pass,zone_coverage,1,,None,0
65080,CIN,OT,Run Blocking,John,Alfred,29,mirror,pass_block,1,team_pass,pass_block,2,,None,0
65644,CIN,CB,Man Coverage,Dilip,Tran,29,zonedrop,zone_coverage,-1,team_pass,man_coverage,-1,Blows a key play during a scrimmage in front of the coaching staff.,None,0
66710,CIN,DE,Speed Rusher,Michael,Nease,29,rip,pass_rush,-2,team_pass,pass_rush,-1,Struggles with communication and timing on the field.,None,0
67090,CIN,CB,Ball Hawk,Herbert,Pergerson,29,zonedrop,zone_coverage,0,team_pass,man_coverage,2,Completes all conditioning drills without issue.,None,0
67223,CIN,CB,Man Coverage,Taylor,Selby,29,zonedrop,zone_coverage,3,team_pass,man_coverage,2,Demonstrates unexpected versatility by excelling in an unfamiliar role.,None,0
67599,CIN,WR,Possession,James,Smith,29,jugs,catching,1,team_pass,catching,0,,None,0
70102,CIN,DT,Pass Rusher,Lance,Nguyen,28,rip,pass_rush,0,team_pass,pass_rush,0,,None,0
70621,CIN,OG,Balanced,Luis,Rocha,28,mirror,pass_block,0,team_pass,pass_block,2,,None,0
71292,CIN,P,Balanced,Manuel,Bonilla,28,accuracy,punt_accuracy,1,team_pass,punt_power,1,"Responds well to coaching, quickly implementing feedback.",None,0
